年月,国,国名,当月輸出金額,累計輸出金額,当月輸入金額,累計輸入金額
202210,'208,ベルギー,67075364,759276608,189411328,715001072
202210,'209,ルクセンブルク,7477725,74866499,1338793,8880693
202210,'210,フランス,75173288,675577562,120245128,1062972657
202210,'211,モナコ,2667,143009,24470,228825
202210,'212,アンドラ,494,57433,241,108408
202210,'213,ドイツ,246486195,2140408249,277322292,2430630557
202210,'215,スイス,66958949,437270775,99868817,877693306
202210,'217,ポルトガル,5207468,63913325,4005943,47676732
202210,'218,スペイン,31119833,279323415,47578095,736141217
202210,'219,ジブラルタル（英）,828139,13291752,626,8371
202210,'220,イタリア,56319446,555986727,115909767,1292509713
202210,'221,マルタ,760687,27214844,224501,16424178
202210,'222,フィンランド,6579917,50426219,29386769,249142997
202210,'223,ポーランド,50797214,441987706,13089075,142262391
202210,'224,ロシア,52370964,483614635,140608086,1706048396
202210,'225,オーストリア,17446001,143782040,26041033,241803117
202210,'227,ハンガリー,17694205,155304438,17220106,122744150
202210,'228,セルビア,571563,5501175,4971209,62547307
202210,'229,アルバニア,6995,226033,919153,7452920
202210,'230,ギリシャ,5234916,32461108,9828664,83028549
202210,'231,ルーマニア,5040958,48431555,12799799,122311924
202210,'232,ブルガリア,2458866,20009701,1987966,14936783
202210,'233,キプロス,5953615,25694464,4507,63871
202210,'234,トルコ,43920649,338441499,11291165,112577846
202210,'235,エストニア,1728604,23491438,2255878,22302446
202210,'236,ラトビア,265592,3409431,2326986,14508685
202210,'237,リトアニア,1306651,9910221,2355469,16098237
202210,'238,ウクライナ,3403489,28395739,718667,43919928
202210,'239,ベラルーシ,685110,1839571,60520,1123378
202210,'240,モルドバ,23769,792920,397044,2803439
202210,'241,クロアチア,3594227,10376063,259122,9065787
202210,'242,スロベニア,2519994,20839484,2783756,21207639
202210,'243,ボスニア・ヘルツェゴビナ,15604,263786,140955,1201737
202210,'244,北マケドニア,118037,1546313,128440,1475983
202210,'245,チェコ,33776947,247164031,22733534,175953688
202210,'246,スロバキア,1599938,15126166,4492631,43108992
202210,'247,モンテネグロ,19758,377970,4585,38687
202210,'248,コソボ,12474,214820,724,18503
202210,'249,フェロー諸島（デンマーク）,-,6385,107685,871719
202210,'250,バチカン,-,0,-,1052
202210,'301,グリーンランド（デンマーク）,-,1153,924544,8440949
202210,'302,カナダ,96931122,932480808,201791478,1799766110
202210,'303,サンピエール及びミクロン（仏）,-,0,-,499
202210,'304,アメリカ合衆国,1778381733,14801695491,1061305594,9622730424
202210,'305,メキシコ,134735673,1142571129,75104948,699475909
202210,'306,グアテマラ,3463668,34529640,1346562,23944978
202210,'307,ホンジュラス,2165661,16941874,1627446,14232497
202210,'308,ベリーズ,219407,2111940,28072,452402
202210,'309,エルサルバドル,1349771,17752455,290344,3056965
202210,'310,ニカラグア,981631,8853405,417898,3646908
202210,'311,コスタリカ,6215639,49304221,5504850,49090236
202210,'312,パナマ,43437730,387219937,24343414,121906108
202210,'314,バーミュダ（英）,124141,1216768,-,3452
202210,'315,バハマ,662416,21896537,1606,40917
202210,'316,ジャマイカ,2334174,25752150,251682,1644193
202210,'317,タークス及びカイコス諸島（英）,140826,704702,216,967
202210,'319,バルバドス,605173,4213314,2280,17167
202210,'320,トリニダード・トバゴ,1742024,11190081,1215676,20431030
202210,'321,キューバ,159434,1336267,105825,846676
202210,'322,ハイチ,197849,2266514,19096,441305
202210,'323,ドミニカ共和国,5130864,34784576,1193047,12240737
202210,'324,プエルトリコ（米）,13083816,97896684,13799087,167327331
202210,'325,米領バージン諸島,12076,257427,751,1110
202210,'326,蘭領アンティール,276827,2694900,-,3949
202210,'327,仏領西インド諸島,585200,3031525,-,24444
202210,'328,ケイマン諸島（英）,229765,1723177,-,3284
202210,'329,グレナダ,151754,828359,-,0
202210,'330,セントルシア,177365,1259150,-,995
202210,'331,アンティグア・バーブーダ,152593,1088162,-,32394
202210,'332,英領バージン諸島,13425,253083,-,933
202210,'333,ドミニカ,33464,441929,1183,43567
202210,'334,モントセラト（英）,2291,21999,308,1330
202210,'335,セントクリストファー・ネービス,56427,584065,-,0
202210,'336,セントビンセント,88885,518268,-,428507
202210,'337,英領アンギラ,31175,263994,-,0
202210,'338,サン・バルテルミー島（仏）,48147,158298,-,1391
202210,'401,コロンビア,16508234,150000152,14566324,106985679
202210,'402,ベネズエラ,497127,3741599,981259,3475528
202210,'403,ガイアナ,1043479,9403981,9948,523366
202210,'404,スリナム,942015,7393159,113478,508479
202210,'405,仏領ギアナ,68262,541453,-,856
202210,'406,エクアドル,4200411,54910310,25494860,231073378
202210,'407,ペルー,7504288,77867974,36682398,319819592
202210,'408,ボリビア,2016115,13819075,6061642,55779946
202210,'409,チリ,22504390,203983015,85665759,794410795
202210,'410,ブラジル,52434751,477457640,158262568,1142196866
202210,'411,パラグアイ,1441464,9749759,205308,2659912
202210,'412,ウルグアイ,1102040,7552733,481939,7838430
202210,'413,アルゼンチン,11579496,103288150,22129981,130212560
202210,'414,フォークランド諸島及びその附属諸島（英）,-,0,37536,115002
202210,'501,モロッコ,2828008,23880021,6154745,48210956
202210,'502,セウタ及びメリリア（西）,-,19604,459,19327
202210,'503,アルジェリア,608028,24017451,8430476,45595295
202210,'504,チュニジア,515386,11288226,881831,16245344
202210,'505,リビア,473946,5041424,-,0
202210,'506,エジプト,5479629,87851612,779695,23299303
202210,'507,スーダン,698617,5739030,242209,1701811
202210,'509,モーリタニア,310199,2524071,4995721,19863360
202210,'510,セネガル,640675,8265310,440645,3534661
202210,'511,ガンビア,24127,236520,-,542
202210,'512,ギニア・ビサウ,26812,203710,-,0
202210,'513,ギニア,60818,737702,60313,931881
202210,'514,シエラレオネ,3060,1214409,714,2869109
202210,'515,リベリア,32819974,328679703,1413,65264
202210,'516,コートジボワール,950314,6875331,194078,1702076
202210,'517,ガーナ,599501,11104499,1003089,17457891
202210,'518,トーゴ,446920,3447287,110446,2231372
202210,'519,ベナン,45486,333601,-,48544
202210,'520,マリ,154857,1340207,11831,892037
202210,'521,ブルキナファソ,51183,995316,373890,5405879
202210,'522,カーボベルデ,44413,447465,-,778
202210,'523,カナリー諸島（西）,288877,2575035,1585,8653
202210,'524,ナイジェリア,2406654,25496163,10448435,143580637
202210,'525,ニジェール,73009,385657,9498,96471
202210,'526,ルワンダ,27238,1203059,143588,1611694
202210,'527,カメルーン,648030,3790426,102103,892400
202210,'528,チャド,35622,235368,212,20564
202210,'529,中央アフリカ,3974,269060,-,85293
202210,'530,赤道ギニア,3112,46553,615,14385299
202210,'531,ガボン,371178,2924606,666468,7570359
202210,'532,コンゴ共和国,20044,255161,14516,368238
202210,'533,コンゴ民主共和国,1171020,10945495,217447,2770687
202210,'534,ブルンジ,184575,1657573,24382,151963
202210,'535,アンゴラ,312893,6024655,1605,6084822
202210,'536,サントメ・プリンシペ,43135,106101,-,839
202210,'537,セントヘレナ及びその附属諸島（英）,-,3199,2890,285742
202210,'538,エチオピア,1555025,7113487,2254878,17963313
202210,'539,ジブチ,2052383,9812264,-,0
202210,'540,ソマリア,9957,221162,92931,511509
202210,'541,ケニア,8587713,102130195,1203388,7434683
202210,'542,ウガンダ,1954389,22649135,137991,1281492
202210,'543,タンザニア,4191142,48288075,1009979,16681255
202210,'544,セーシェル,115054,844610,936818,7790942
202210,'545,モザンビーク,824944,13750276,2538302,12611154
202210,'546,マダガスカル,250557,1764740,6427166,45034200
202210,'547,モーリシャス,1473602,11825220,83862,1335995
202210,'548,レユニオン（仏）,278103,1938119,-,167281
202210,'549,ジンバブエ,475091,4686576,298343,2987849
202210,'550,ナミビア,355214,2632260,87492,1895943
202210,'551,南アフリカ共和国,26325242,253117922,121426029,1088864549
202210,'552,レソト,72235,727534,2186,97468
202210,'553,マラウイ,387436,3955754,166070,1052342
202210,'554,ザンビア,1506105,11198609,301045,3008762
202210,'555,ボツワナ,128777,1279807,113244,5019574
202210,'556,エスワティニ,90541,1218772,28553,244637
202210,'558,コモロ,-,139904,989,12528
202210,'559,エリトリア,-,23429,-,1623261
202210,'560,南スーダン,203423,1499244,-,6546515
202210,'601,オーストラリア,203980858,1803487096,1204348365,9449969947
202210,'602,パプアニューギニア,2519388,21498896,64963681,501160003
202210,'605,その他のオーストラリア領,3268,63224,-,6637
202210,'606,ニュージーランド,35843967,329584821,30956756,337390870
202210,'607,クック,28923,203236,172267,1383770
202210,'608,トケラウ諸島（ニュージーランド）,-,2754,-,6052
202210,'609,ニウエ,2551,1027612,-,1040
202210,'610,サモア,2033478,2889656,14852,35365
202210,'611,バヌアツ,99566,640971,944986,6698957
202210,'612,フィジー,685028,6206727,873322,3700246
202210,'613,ソロモン,222335,1221183,110713,174872
202210,'614,トンガ,162884,1238173,6928,42629
202210,'615,キリバス,149709,1078575,122876,1396373
202210,'617,ナウル,49827,824462,44256,391069
202210,'618,ニューカレドニア（仏）,487003,4447048,5557471,40155449
202210,'619,仏領ポリネシア,175841,2151156,664418,3906714
202210,'620,グアム（米）,1221386,17787983,9978,138931
202210,'621,米領サモア,27956,364096,-,17043
202210,'622,米領オセアニア,-,0,3949,15986
202210,'624,ツバル,1107000,2674271,274,61603
202210,'625,マーシャル,6920479,129888709,77407,657054
202210,'626,ミクロネシア,85085,1458921,196489,904093
202210,'627,北マリアナ諸島（米）,182593,3771453,552,758
202210,'628,パラオ,376427,1391277,13125,130990
202210,'702,不明,-,0,6926,333073
202211,'103,大韓民国,630310126,6503244144,384540028,4057854459
202211,'104,北朝鮮,-,0,-,401
202211,'105,中華人民共和国,1632007399,17386195741,2324316616,22828280317
202211,'106,台湾,597049779,6242228599,490136767,4662894858
202211,'107,モンゴル,5247379,57844305,639978,4446130
202211,'108,香港,373164290,4001347432,11528713,120824192
202211,'110,ベトナム,215531649,2233316728,349975503,3191903716
202211,'111,タイ,375584866,3901008202,320014136,3226697149
202211,'112,シンガポール,231527903,2683980039,105628161,1177525359
202211,'113,マレーシア,181684679,1990808555,344418112,3141500877
202211,'116,ブルネイ,1163694,7135460,31896877,298205162
202211,'117,フィリピン,142661420,1472637128,126506161,1318912215
202211,'118,インドネシア,192255628,1801810750,364704216,3429648645
202211,'120,カンボジア,5852480,61499194,23814088,236649629
202211,'121,ラオス,978534,12224564,2141997,22945614
202211,'122,ミャンマー,4604821,53834723,15469580,175991966
202211,'123,インド,171582952,1640633369,65459127,790120500
202211,'124,パキスタン,9273194,195024441,3213432,34604034
202211,'125,スリランカ,1524817,24598852,3395485,35460115
202211,'126,モルディブ,644509,4074834,18312,356152
202211,'127,バングラデシュ,17773376,316704403,20784496,205960139
202211,'128,東ティモール,138585,1165307,16130,8408356
202211,'129,マカオ,5677440,54394157,134920,2529139
202211,'130,アフガニスタン,139318,1266276,13469,49225
202211,'131,ネパール,584283,3948603,95335,1298793
202211,'132,ブータン,3164,437296,-,58118
202211,'133,イラン,500154,6011349,278261,4328818
202211,'134,イラク,6395198,71588887,6226,32929
202211,'135,バーレーン,6428504,53041729,14351212,164807970
202211,'137,サウジアラビア,63962056,586043439,548241098,5117921640
202211,'138,クウェート,21437128,182443251,122282400,1212428627
202211,'140,カタール,18248389,147781503,131146222,1652712538
202211,'141,オマーン,17587565,139858488,38207246,379113698
202211,'143,イスラエル,20720006,169466787,13764533,150924731
202211,'144,ヨルダン,6871511,62433551,2705975,21198529
202211,'145,シリア,11038,461042,8358,77703
202211,'146,レバノン,1936398,20291395,19695,299847
202211,'147,アラブ首長国連邦,123597108,996313981,529627122,5559018859
202211,'149,イエメン,3075463,29820576,123228,955107
202211,'150,アゼルバイジャン,664725,5999802,71538,1201431
202211,'151,アルメニア,1706708,4927474,577143,3476331
202211,'152,ウズベキスタン,1902168,32476161,537618,6157085
202211,'153,カザフスタン,10343929,79208108,9026837,104434161
202211,'154,キルギス,436379,4356756,351,227220
202211,'155,タジキスタン,142751,2931765,-,268702
202211,'156,トルクメニスタン,1044876,5109456,2687,19564
202211,'157,ジョージア,5030822,34834335,142617,2158263
202211,'158,ヨルダン川西岸及びガザ,18887,363947,-,49212
202211,'201,アイスランド,484108,8212274,2094890,24097263
202211,'202,ノルウェー,26243589,120357544,20391225,191137586
202211,'203,スウェーデン,18910663,170469680,34052534,409889331
202211,'204,デンマーク,6652628,67799560,26822264,287663966
202211,'205,英国,131048448,1315690981,87047885,823760498
202211,'206,アイルランド,22234384,299734897,70192370,810336039
202211,'207,オランダ,153448803,1469233928,36594836,407694738
